Orthogroup	Vicia_faba-Fabales-Fabaceae-Vicia-1.prot	Vicia_faba-Fabales-Fabaceae-Vicia-2.prot
OG0017759	Vfaba.Tiffany.R1.3g126320.1	Vfaba.Hedin2.R1.3g157920.1
OG0017760	Vfaba.Tiffany.R1.3g126440.1	Vfaba.Hedin2.R1.Ung003440.1
OG0017761	Vfaba.Tiffany.R1.3g126480.1	Vfaba.Hedin2.R1.Ung003360.1
OG0017762	Vfaba.Tiffany.R1.3g126600.1	Vfaba.Hedin2.R1.3g158120.1
OG0017763	Vfaba.Tiffany.R1.3g126640.1	Vfaba.Hedin2.R1.3g158160.1
OG0017764	Vfaba.Tiffany.R1.3g126680.1	Vfaba.Hedin2.R1.3g158320.1
OG0017765	Vfaba.Tiffany.R1.3g126720.1	Vfaba.Hedin2.R1.3g158360.1
OG0017766	Vfaba.Tiffany.R1.3g126760.1	Vfaba.Hedin2.R1.3g158440.1
OG0017767	Vfaba.Tiffany.R1.3g126800.1	Vfaba.Hedin2.R1.3g158520.1
OG0017768	Vfaba.Tiffany.R1.3g126840.1	Vfaba.Hedin2.R1.3g158560.1
OG0017769	Vfaba.Tiffany.R1.3g126880.1	Vfaba.Hedin2.R1.3g158880.1
OG0017770	Vfaba.Tiffany.R1.3g126920.1	Vfaba.Hedin2.R1.3g158920.1
OG0017771	Vfaba.Tiffany.R1.3g126960.1	Vfaba.Hedin2.R1.3g159000.1
OG0017772	Vfaba.Tiffany.R1.3g127000.1	Vfaba.Hedin2.R1.3g159040.1
OG0017773	Vfaba.Tiffany.R1.3g127160.1	Vfaba.Hedin2.R1.3g159200.1
OG0017774	Vfaba.Tiffany.R1.3g127200.1	Vfaba.Hedin2.R1.3g159280.1
OG0017775	Vfaba.Tiffany.R1.3g127280.1	Vfaba.Hedin2.R1.5g114560.1
OG0017776	Vfaba.Tiffany.R1.3g127360.1	Vfaba.Hedin2.R1.3g159440.1
OG0017777	Vfaba.Tiffany.R1.3g127440.1	Vfaba.Hedin2.R1.3g159480.1
OG0017778	Vfaba.Tiffany.R1.3g127600.1	Vfaba.Hedin2.R1.3g159640.1
OG0017779	Vfaba.Tiffany.R1.3g127760.1	Vfaba.Hedin2.R1.3g159760.1
OG0017780	Vfaba.Tiffany.R1.3g127800.1	Vfaba.Hedin2.R1.3g159800.1
OG0017781	Vfaba.Tiffany.R1.3g127840.1	Vfaba.Hedin2.R1.3g159920.1
OG0017782	Vfaba.Tiffany.R1.3g127880.1	Vfaba.Hedin2.R1.3g159960.1
OG0017783	Vfaba.Tiffany.R1.3g127920.1	Vfaba.Hedin2.R1.3g160000.1
OG0017784	Vfaba.Tiffany.R1.3g127960.1	Vfaba.Hedin2.R1.3g160040.1
OG0017785	Vfaba.Tiffany.R1.3g128000.1	Vfaba.Hedin2.R1.3g160080.1
OG0017786	Vfaba.Tiffany.R1.3g128120.1	Vfaba.Hedin2.R1.3g160320.1
OG0017787	Vfaba.Tiffany.R1.3g128440.1	Vfaba.Hedin2.R1.3g160560.1
OG0017788	Vfaba.Tiffany.R1.3g128480.1	Vfaba.Hedin2.R1.3g160600.1
OG0017789	Vfaba.Tiffany.R1.3g128520.1	Vfaba.Hedin2.R1.3g160640.1
OG0017790	Vfaba.Tiffany.R1.3g128560.1	Vfaba.Hedin2.R1.3g160680.1
OG0017791	Vfaba.Tiffany.R1.3g128600.1	Vfaba.Hedin2.R1.3g160720.1
OG0017792	Vfaba.Tiffany.R1.3g128800.1	Vfaba.Hedin2.R1.3g160920.1
OG0017793	Vfaba.Tiffany.R1.3g128840.1	Vfaba.Hedin2.R1.3g161120.1
OG0017794	Vfaba.Tiffany.R1.3g128880.1	Vfaba.Hedin2.R1.3g161160.1
OG0017795	Vfaba.Tiffany.R1.3g128920.1	Vfaba.Hedin2.R1.3g161200.1
OG0017796	Vfaba.Tiffany.R1.3g128960.1	Vfaba.Hedin2.R1.3g161240.1
OG0017797	Vfaba.Tiffany.R1.3g129000.1	Vfaba.Hedin2.R1.1g218200.1
OG0017798	Vfaba.Tiffany.R1.3g129040.1	Vfaba.Hedin2.R1.3g161280.1
OG0017799	Vfaba.Tiffany.R1.3g129160.1	Vfaba.Hedin2.R1.3g161400.1
OG0017800	Vfaba.Tiffany.R1.3g129200.1	Vfaba.Hedin2.R1.5g064040.1
OG0017801	Vfaba.Tiffany.R1.3g129280.1	Vfaba.Hedin2.R1.3g161560.1
OG0017802	Vfaba.Tiffany.R1.3g129320.1	Vfaba.Hedin2.R1.3g161640.1
OG0017803	Vfaba.Tiffany.R1.3g129360.1	Vfaba.Hedin2.R1.3g161680.1
OG0017804	Vfaba.Tiffany.R1.3g129400.1	Vfaba.Hedin2.R1.3g161720.1
OG0017805	Vfaba.Tiffany.R1.3g129440.1	Vfaba.Hedin2.R1.3g161800.1
OG0017806	Vfaba.Tiffany.R1.3g129480.1	Vfaba.Hedin2.R1.3g161840.1
OG0017807	Vfaba.Tiffany.R1.3g129520.1	Vfaba.Hedin2.R1.3g161880.1
OG0017808	Vfaba.Tiffany.R1.3g129560.1	Vfaba.Hedin2.R1.3g095440.1
OG0017809	Vfaba.Tiffany.R1.3g129840.1	Vfaba.Hedin2.R1.3g162240.1
OG0017810	Vfaba.Tiffany.R1.3g129880.1	Vfaba.Hedin2.R1.3g162280.1
OG0017811	Vfaba.Tiffany.R1.3g129920.1	Vfaba.Hedin2.R1.3g162320.1
OG0017812	Vfaba.Tiffany.R1.3g129960.1	Vfaba.Hedin2.R1.3g162360.1
OG0017813	Vfaba.Tiffany.R1.3g130040.1	Vfaba.Hedin2.R1.3g162480.1
OG0017814	Vfaba.Tiffany.R1.3g130080.1	Vfaba.Hedin2.R1.3g162520.1
OG0017815	Vfaba.Tiffany.R1.3g130160.1	Vfaba.Hedin2.R1.3g162600.1
OG0017816	Vfaba.Tiffany.R1.3g130440.1	Vfaba.Hedin2.R1.3g163120.1
OG0017817	Vfaba.Tiffany.R1.3g130600.1	Vfaba.Hedin2.R1.3g163320.1
OG0017818	Vfaba.Tiffany.R1.3g130640.1	Vfaba.Hedin2.R1.3g163400.1
OG0017819	Vfaba.Tiffany.R1.3g130720.1	Vfaba.Hedin2.R1.3g163480.1
OG0017820	Vfaba.Tiffany.R1.3g130760.1	Vfaba.Hedin2.R1.3g163520.1
OG0017821	Vfaba.Tiffany.R1.3g130800.1	Vfaba.Hedin2.R1.3g163600.1
OG0017822	Vfaba.Tiffany.R1.3g130840.1	Vfaba.Hedin2.R1.3g163640.1
OG0017823	Vfaba.Tiffany.R1.3g130880.1	Vfaba.Hedin2.R1.3g163800.1
OG0017824	Vfaba.Tiffany.R1.3g130920.1	Vfaba.Hedin2.R1.3g163840.1
OG0017825	Vfaba.Tiffany.R1.3g130960.1	Vfaba.Hedin2.R1.3g163880.1
OG0017826	Vfaba.Tiffany.R1.3g131040.1	Vfaba.Hedin2.R1.3g163960.1
OG0017827	Vfaba.Tiffany.R1.3g131200.1	Vfaba.Hedin2.R1.1g369760.1
OG0017828	Vfaba.Tiffany.R1.3g131240.1	Vfaba.Hedin2.R1.3g164160.1
OG0017829	Vfaba.Tiffany.R1.3g131360.1	Vfaba.Hedin2.R1.3g164280.1
OG0017830	Vfaba.Tiffany.R1.3g131400.1	Vfaba.Hedin2.R1.3g164360.1
OG0017831	Vfaba.Tiffany.R1.3g131520.1	Vfaba.Hedin2.R1.3g164440.1
OG0017832	Vfaba.Tiffany.R1.3g131560.1	Vfaba.Hedin2.R1.3g164480.1
OG0017833	Vfaba.Tiffany.R1.3g131600.1, Vfaba.Tiffany.R1.3g131600.2	
OG0017834	Vfaba.Tiffany.R1.3g131640.1	Vfaba.Hedin2.R1.6g160760.1
OG0017835	Vfaba.Tiffany.R1.3g131880.1	Vfaba.Hedin2.R1.3g164640.1
OG0017836	Vfaba.Tiffany.R1.3g131920.1	Vfaba.Hedin2.R1.3g164680.1
OG0017837	Vfaba.Tiffany.R1.3g132120.1	Vfaba.Hedin2.R1.3g164840.1
OG0017838	Vfaba.Tiffany.R1.3g132160.1	Vfaba.Hedin2.R1.3g164880.1
OG0017839	Vfaba.Tiffany.R1.3g132280.1	Vfaba.Hedin2.R1.3g164960.1
OG0017840	Vfaba.Tiffany.R1.3g132320.1	Vfaba.Hedin2.R1.3g165000.1
OG0017841	Vfaba.Tiffany.R1.3g132400.1	Vfaba.Hedin2.R1.3g165120.1
OG0017842	Vfaba.Tiffany.R1.3g132560.1	Vfaba.Hedin2.R1.3g165280.1
OG0017843	Vfaba.Tiffany.R1.3g132600.1	Vfaba.Hedin2.R1.3g165320.1
OG0017844	Vfaba.Tiffany.R1.3g132640.1	Vfaba.Hedin2.R1.3g165360.1
OG0017845	Vfaba.Tiffany.R1.3g132720.1	Vfaba.Hedin2.R1.3g165520.1
OG0017846	Vfaba.Tiffany.R1.3g132760.1	Vfaba.Hedin2.R1.3g165640.1
OG0017847	Vfaba.Tiffany.R1.3g133040.1	Vfaba.Hedin2.R1.3g166040.1
OG0017848	Vfaba.Tiffany.R1.3g133320.1	Vfaba.Hedin2.R1.3g166080.1
OG0017849	Vfaba.Tiffany.R1.3g133360.1	Vfaba.Hedin2.R1.3g166120.1
OG0017850	Vfaba.Tiffany.R1.3g133440.1	Vfaba.Hedin2.R1.3g166440.1
OG0017851	Vfaba.Tiffany.R1.3g133480.1	Vfaba.Hedin2.R1.3g166520.1
OG0017852	Vfaba.Tiffany.R1.3g133520.1	Vfaba.Hedin2.R1.3g166560.1
OG0017853	Vfaba.Tiffany.R1.3g133560.1	Vfaba.Hedin2.R1.3g166600.1
OG0017854	Vfaba.Tiffany.R1.3g133600.1	Vfaba.Hedin2.R1.3g166720.1
OG0017855	Vfaba.Tiffany.R1.3g133640.1	Vfaba.Hedin2.R1.3g167040.1
OG0017856	Vfaba.Tiffany.R1.3g133680.1	Vfaba.Hedin2.R1.3g167240.1
OG0017857	Vfaba.Tiffany.R1.3g133720.1	Vfaba.Hedin2.R1.3g167360.1
OG0017858	Vfaba.Tiffany.R1.3g133760.1	Vfaba.Hedin2.R1.3g167440.1
OG0017859	Vfaba.Tiffany.R1.3g133800.1	Vfaba.Hedin2.R1.3g167480.1
OG0017860	Vfaba.Tiffany.R1.3g133840.1	Vfaba.Hedin2.R1.3g167520.1
OG0017861	Vfaba.Tiffany.R1.3g133880.1	Vfaba.Hedin2.R1.3g167560.1
OG0017862	Vfaba.Tiffany.R1.3g133920.1	Vfaba.Hedin2.R1.Ung050640.1
OG0017863	Vfaba.Tiffany.R1.3g134000.1	Vfaba.Hedin2.R1.3g167640.1
OG0017864	Vfaba.Tiffany.R1.3g134040.1	Vfaba.Hedin2.R1.3g167680.1
OG0017865	Vfaba.Tiffany.R1.3g134320.1	Vfaba.Hedin2.R1.3g167880.1
OG0017866	Vfaba.Tiffany.R1.3g134400.1	Vfaba.Hedin2.R1.3g168120.1
OG0017867	Vfaba.Tiffany.R1.3g134440.1	Vfaba.Hedin2.R1.3g168160.1
OG0017868	Vfaba.Tiffany.R1.3g134600.1	Vfaba.Hedin2.R1.3g168400.1
OG0017869	Vfaba.Tiffany.R1.3g134640.1	Vfaba.Hedin2.R1.3g168440.1
OG0017870	Vfaba.Tiffany.R1.3g134680.1	Vfaba.Hedin2.R1.3g168480.1
OG0017871	Vfaba.Tiffany.R1.3g134840.1	Vfaba.Hedin2.R1.3g168640.1
OG0017872	Vfaba.Tiffany.R1.3g134880.1	Vfaba.Hedin2.R1.3g168680.1
OG0017873	Vfaba.Tiffany.R1.3g134960.1	Vfaba.Hedin2.R1.3g168760.1
OG0017874	Vfaba.Tiffany.R1.3g135000.1	Vfaba.Hedin2.R1.3g168800.1
OG0017875	Vfaba.Tiffany.R1.3g135080.1	Vfaba.Hedin2.R1.3g169040.1
OG0017876	Vfaba.Tiffany.R1.3g135120.1	Vfaba.Hedin2.R1.3g169200.1
OG0017877	Vfaba.Tiffany.R1.3g135160.1	Vfaba.Hedin2.R1.3g169240.1
OG0017878	Vfaba.Tiffany.R1.3g135200.1	Vfaba.Hedin2.R1.3g169280.1
OG0017879	Vfaba.Tiffany.R1.3g135280.1	Vfaba.Hedin2.R1.3g169360.1
OG0017880	Vfaba.Tiffany.R1.3g135360.1	Vfaba.Hedin2.R1.Ung099840.1
OG0017881	Vfaba.Tiffany.R1.3g135440.1	Vfaba.Hedin2.R1.3g169440.1
OG0017882	Vfaba.Tiffany.R1.3g135560.1	Vfaba.Hedin2.R1.3g169520.1
OG0017883	Vfaba.Tiffany.R1.3g135600.1	Vfaba.Hedin2.R1.3g169600.1
OG0017884	Vfaba.Tiffany.R1.3g135640.1	Vfaba.Hedin2.R1.3g169680.1
OG0017885	Vfaba.Tiffany.R1.3g135680.1	Vfaba.Hedin2.R1.3g169720.1
OG0017886	Vfaba.Tiffany.R1.3g135760.1	Vfaba.Hedin2.R1.3g169880.1
OG0017887	Vfaba.Tiffany.R1.3g135800.1	Vfaba.Hedin2.R1.3g169960.1
OG0017888	Vfaba.Tiffany.R1.3g135840.1	Vfaba.Hedin2.R1.3g170000.1
OG0017889	Vfaba.Tiffany.R1.3g135880.1	Vfaba.Hedin2.R1.3g170080.1
OG0017890	Vfaba.Tiffany.R1.3g135920.1	Vfaba.Hedin2.R1.3g170120.1
OG0017891	Vfaba.Tiffany.R1.3g136000.1	Vfaba.Hedin2.R1.3g170240.1
OG0017892	Vfaba.Tiffany.R1.3g136040.1	Vfaba.Hedin2.R1.3g170280.1
OG0017893	Vfaba.Tiffany.R1.3g136080.1	Vfaba.Hedin2.R1.3g170400.1
OG0017894	Vfaba.Tiffany.R1.3g136120.1	Vfaba.Hedin2.R1.3g170480.1
OG0017895	Vfaba.Tiffany.R1.3g136200.1	Vfaba.Hedin2.R1.3g170560.1
OG0017896	Vfaba.Tiffany.R1.3g136240.1	Vfaba.Hedin2.R1.3g170600.1
OG0017897	Vfaba.Tiffany.R1.3g136280.1	Vfaba.Hedin2.R1.3g170640.1
OG0017898	Vfaba.Tiffany.R1.3g136320.1	Vfaba.Hedin2.R1.3g170680.1
OG0017899	Vfaba.Tiffany.R1.3g136400.1	Vfaba.Hedin2.R1.3g170800.1
OG0017900	Vfaba.Tiffany.R1.3g136520.1	Vfaba.Hedin2.R1.3g171120.1
OG0017901	Vfaba.Tiffany.R1.3g136760.1	Vfaba.Hedin2.R1.3g171320.1
OG0017902	Vfaba.Tiffany.R1.3g136880.1	Vfaba.Hedin2.R1.3g171400.1
OG0017903	Vfaba.Tiffany.R1.3g136920.1	Vfaba.Hedin2.R1.3g171440.1
OG0017904	Vfaba.Tiffany.R1.3g136960.1	Vfaba.Hedin2.R1.3g171480.1
OG0017905	Vfaba.Tiffany.R1.3g137000.1	Vfaba.Hedin2.R1.3g171600.1
OG0017906	Vfaba.Tiffany.R1.3g137040.1	Vfaba.Hedin2.R1.3g171640.1
OG0017907	Vfaba.Tiffany.R1.3g137160.1	Vfaba.Hedin2.R1.3g171920.1
OG0017908	Vfaba.Tiffany.R1.3g137200.1	Vfaba.Hedin2.R1.3g171960.1
OG0017909	Vfaba.Tiffany.R1.3g137440.1	Vfaba.Hedin2.R1.3g172320.1
OG0017910	Vfaba.Tiffany.R1.3g137480.1	Vfaba.Hedin2.R1.Ung097480.1
OG0017911	Vfaba.Tiffany.R1.3g137520.1	Vfaba.Hedin2.R1.3g172480.1
OG0017912	Vfaba.Tiffany.R1.3g137560.1	Vfaba.Hedin2.R1.3g172520.1
OG0017913	Vfaba.Tiffany.R1.3g137640.1	Vfaba.Hedin2.R1.3g173400.1
OG0017914	Vfaba.Tiffany.R1.3g138080.1	Vfaba.Hedin2.R1.3g174080.1
OG0017915	Vfaba.Tiffany.R1.3g138160.1	Vfaba.Hedin2.R1.3g174120.1
OG0017916	Vfaba.Tiffany.R1.3g138280.1	Vfaba.Hedin2.R1.3g174280.1
OG0017917	Vfaba.Tiffany.R1.3g138320.1	Vfaba.Hedin2.R1.3g174320.1
OG0017918	Vfaba.Tiffany.R1.3g138360.1	Vfaba.Hedin2.R1.3g174360.1
OG0017919	Vfaba.Tiffany.R1.3g138400.1	Vfaba.Hedin2.R1.3g174400.1
OG0017920	Vfaba.Tiffany.R1.3g138440.1	Vfaba.Hedin2.R1.3g174440.1
OG0017921	Vfaba.Tiffany.R1.3g138560.1	Vfaba.Hedin2.R1.3g174480.1
OG0017922	Vfaba.Tiffany.R1.3g138640.1	Vfaba.Hedin2.R1.3g174600.1
OG0017923	Vfaba.Tiffany.R1.3g138680.1	Vfaba.Hedin2.R1.3g174640.1
OG0017924	Vfaba.Tiffany.R1.3g138960.1	Vfaba.Hedin2.R1.3g175240.1
OG0017925	Vfaba.Tiffany.R1.3g139200.1	Vfaba.Hedin2.R1.3g175400.1
OG0017926	Vfaba.Tiffany.R1.3g139240.1	Vfaba.Hedin2.R1.3g175440.1
OG0017927	Vfaba.Tiffany.R1.3g139280.1	Vfaba.Hedin2.R1.3g175480.1
OG0017928	Vfaba.Tiffany.R1.3g139320.1	Vfaba.Hedin2.R1.3g175520.1
OG0017929	Vfaba.Tiffany.R1.3g139400.1	Vfaba.Hedin2.R1.3g175640.1
OG0017930	Vfaba.Tiffany.R1.3g139440.1	Vfaba.Hedin2.R1.3g175680.1
OG0017931	Vfaba.Tiffany.R1.3g139480.1	Vfaba.Hedin2.R1.3g175760.1
OG0017932	Vfaba.Tiffany.R1.3g139520.1	Vfaba.Hedin2.R1.3g175800.1
OG0017933	Vfaba.Tiffany.R1.3g139560.1	Vfaba.Hedin2.R1.3g175840.1
OG0017934	Vfaba.Tiffany.R1.3g139600.1	Vfaba.Hedin2.R1.3g175880.1
OG0017935	Vfaba.Tiffany.R1.3g139640.1	Vfaba.Hedin2.R1.3g175920.1
OG0017936	Vfaba.Tiffany.R1.3g139800.1	Vfaba.Hedin2.R1.3g175960.1
OG0017937	Vfaba.Tiffany.R1.3g139840.1	Vfaba.Hedin2.R1.3g176000.1
OG0017938	Vfaba.Tiffany.R1.3g139880.1	Vfaba.Hedin2.R1.3g176040.1
OG0017939	Vfaba.Tiffany.R1.3g139920.1	Vfaba.Hedin2.R1.3g176080.1
OG0017940	Vfaba.Tiffany.R1.3g139960.1	Vfaba.Hedin2.R1.3g176200.1
OG0017941	Vfaba.Tiffany.R1.3g140040.1	Vfaba.Hedin2.R1.3g176240.1
OG0017942	Vfaba.Tiffany.R1.3g140080.1	Vfaba.Hedin2.R1.3g176280.1
OG0017943	Vfaba.Tiffany.R1.3g140120.1	Vfaba.Hedin2.R1.3g176320.1
OG0017944	Vfaba.Tiffany.R1.3g140160.1	Vfaba.Hedin2.R1.3g176400.1
OG0017945	Vfaba.Tiffany.R1.3g140200.1	Vfaba.Hedin2.R1.3g176440.1
OG0017946	Vfaba.Tiffany.R1.3g140320.1	Vfaba.Hedin2.R1.3g176600.1
OG0017947	Vfaba.Tiffany.R1.3g140360.1	Vfaba.Hedin2.R1.3g176640.1
OG0017948	Vfaba.Tiffany.R1.3g140560.1	Vfaba.Hedin2.R1.3g176960.1
OG0017949	Vfaba.Tiffany.R1.3g140600.1	Vfaba.Hedin2.R1.3g177000.1
OG0017950	Vfaba.Tiffany.R1.3g140800.1	Vfaba.Hedin2.R1.3g177040.1
OG0017951	Vfaba.Tiffany.R1.3g140960.1	Vfaba.Hedin2.R1.3g177280.1
OG0017952	Vfaba.Tiffany.R1.3g141000.1	Vfaba.Hedin2.R1.3g177440.1
OG0017953	Vfaba.Tiffany.R1.3g141080.1	Vfaba.Hedin2.R1.3g177560.1
OG0017954	Vfaba.Tiffany.R1.3g141160.1	Vfaba.Hedin2.R1.3g177640.1
OG0017955	Vfaba.Tiffany.R1.3g141200.1	Vfaba.Hedin2.R1.3g177680.1
OG0017956	Vfaba.Tiffany.R1.3g141280.1	Vfaba.Hedin2.R1.6g056600.1
OG0017957	Vfaba.Tiffany.R1.3g141480.1	Vfaba.Hedin2.R1.3g177960.1
OG0017958	Vfaba.Tiffany.R1.3g141520.1	Vfaba.Hedin2.R1.3g178040.1
OG0017959	Vfaba.Tiffany.R1.3g141560.1	Vfaba.Hedin2.R1.3g178080.1
OG0017960	Vfaba.Tiffany.R1.3g141640.1	Vfaba.Hedin2.R1.4g068400.1
OG0017961	Vfaba.Tiffany.R1.3g141760.1	Vfaba.Hedin2.R1.3g178360.1
OG0017962	Vfaba.Tiffany.R1.3g141800.1	Vfaba.Hedin2.R1.3g178400.1
OG0017963	Vfaba.Tiffany.R1.3g141840.1	Vfaba.Hedin2.R1.3g178440.1
OG0017964	Vfaba.Tiffany.R1.3g141880.1	Vfaba.Hedin2.R1.3g178520.1
OG0017965	Vfaba.Tiffany.R1.3g141920.1	Vfaba.Hedin2.R1.3g178560.1
OG0017966	Vfaba.Tiffany.R1.3g141960.1	Vfaba.Hedin2.R1.3g178680.1
OG0017967	Vfaba.Tiffany.R1.3g142000.1	Vfaba.Hedin2.R1.3g178720.1
OG0017968	Vfaba.Tiffany.R1.3g142040.2	Vfaba.Hedin2.R1.3g178800.2
OG0017969	Vfaba.Tiffany.R1.3g142080.1	Vfaba.Hedin2.R1.3g178840.1
OG0017970	Vfaba.Tiffany.R1.3g142120.1	Vfaba.Hedin2.R1.3g178920.1
OG0017971	Vfaba.Tiffany.R1.3g142160.1	Vfaba.Hedin2.R1.3g178960.1
OG0017972	Vfaba.Tiffany.R1.3g142240.1	Vfaba.Hedin2.R1.3g179040.1
OG0017973	Vfaba.Tiffany.R1.3g142320.1	Vfaba.Hedin2.R1.3g179240.1
OG0017974	Vfaba.Tiffany.R1.3g142440.1	Vfaba.Hedin2.R1.3g179480.1
OG0017975	Vfaba.Tiffany.R1.3g142520.1	Vfaba.Hedin2.R1.3g179600.1
OG0017976	Vfaba.Tiffany.R1.3g142680.1	Vfaba.Hedin2.R1.3g179680.1
OG0017977	Vfaba.Tiffany.R1.3g142800.1	Vfaba.Hedin2.R1.3g179840.1
OG0017978	Vfaba.Tiffany.R1.3g142840.1	Vfaba.Hedin2.R1.3g179880.1
OG0017979	Vfaba.Tiffany.R1.3g142880.1	Vfaba.Hedin2.R1.3g179920.1
OG0017980	Vfaba.Tiffany.R1.3g143000.1	Vfaba.Hedin2.R1.Ung008680.1
OG0017981	Vfaba.Tiffany.R1.3g143040.1	Vfaba.Hedin2.R1.3g180240.1
OG0017982	Vfaba.Tiffany.R1.3g143320.1	Vfaba.Hedin2.R1.3g180520.1
OG0017983	Vfaba.Tiffany.R1.3g143360.1	Vfaba.Hedin2.R1.3g180560.1
OG0017984	Vfaba.Tiffany.R1.3g143440.1	Vfaba.Hedin2.R1.3g180760.1
OG0017985	Vfaba.Tiffany.R1.3g143480.1	Vfaba.Hedin2.R1.3g180840.1
OG0017986	Vfaba.Tiffany.R1.3g143520.1	Vfaba.Hedin2.R1.3g180880.1
OG0017987	Vfaba.Tiffany.R1.3g143600.1	Vfaba.Hedin2.R1.3g180920.1
OG0017988	Vfaba.Tiffany.R1.3g143640.1	Vfaba.Hedin2.R1.3g181040.1
OG0017989	Vfaba.Tiffany.R1.3g143680.1	Vfaba.Hedin2.R1.3g181120.1
OG0017990	Vfaba.Tiffany.R1.3g143720.1	Vfaba.Hedin2.R1.3g181160.1
OG0017991	Vfaba.Tiffany.R1.3g143800.1	Vfaba.Hedin2.R1.3g181200.1
OG0017992	Vfaba.Tiffany.R1.3g143920.1	Vfaba.Hedin2.R1.3g181320.1
OG0017993	Vfaba.Tiffany.R1.3g144080.1	Vfaba.Hedin2.R1.3g181360.1
OG0017994	Vfaba.Tiffany.R1.3g144120.1	Vfaba.Hedin2.R1.3g181400.1
OG0017995	Vfaba.Tiffany.R1.3g144240.1	Vfaba.Hedin2.R1.3g181560.1
OG0017996	Vfaba.Tiffany.R1.3g144280.1	Vfaba.Hedin2.R1.3g181600.1
OG0017997	Vfaba.Tiffany.R1.3g144320.1	Vfaba.Hedin2.R1.3g181640.1
OG0017998	Vfaba.Tiffany.R1.3g144360.1	Vfaba.Hedin2.R1.3g181680.1
OG0017999	Vfaba.Tiffany.R1.3g144400.1	Vfaba.Hedin2.R1.5g121880.1
OG0018000	Vfaba.Tiffany.R1.3g144640.1	Vfaba.Hedin2.R1.3g181960.1
OG0018001	Vfaba.Tiffany.R1.3g144720.1	Vfaba.Hedin2.R1.3g182120.1
OG0018002	Vfaba.Tiffany.R1.3g144880.1	Vfaba.Hedin2.R1.3g182400.1
OG0018003	Vfaba.Tiffany.R1.3g144920.1	Vfaba.Hedin2.R1.3g182520.1
OG0018004	Vfaba.Tiffany.R1.3g144960.1	Vfaba.Hedin2.R1.3g182560.1
OG0018005	Vfaba.Tiffany.R1.3g145000.1	Vfaba.Hedin2.R1.3g182600.1
OG0018006	Vfaba.Tiffany.R1.3g145080.1	Vfaba.Hedin2.R1.3g182680.1
OG0018007	Vfaba.Tiffany.R1.3g145160.1	Vfaba.Hedin2.R1.Ung008640.1
OG0018008	Vfaba.Tiffany.R1.3g145200.1	Vfaba.Hedin2.R1.3g182760.1
OG0018009	Vfaba.Tiffany.R1.3g145240.1	Vfaba.Hedin2.R1.3g182800.1
OG0018010	Vfaba.Tiffany.R1.3g145480.1	Vfaba.Hedin2.R1.3g182920.1
OG0018011	Vfaba.Tiffany.R1.3g145520.1	Vfaba.Hedin2.R1.3g191600.1
OG0018012	Vfaba.Tiffany.R1.3g145560.1	Vfaba.Hedin2.R1.3g183040.1
OG0018013	Vfaba.Tiffany.R1.3g145600.1	Vfaba.Hedin2.R1.3g183160.1
OG0018014	Vfaba.Tiffany.R1.3g145640.1	Vfaba.Hedin2.R1.3g183200.1
OG0018015	Vfaba.Tiffany.R1.3g145680.1	Vfaba.Hedin2.R1.3g183280.1
OG0018016	Vfaba.Tiffany.R1.3g145760.1	Vfaba.Hedin2.R1.3g183320.1
OG0018017	Vfaba.Tiffany.R1.3g145800.1	Vfaba.Hedin2.R1.3g183360.1
OG0018018	Vfaba.Tiffany.R1.3g145880.1	Vfaba.Hedin2.R1.3g183440.1
OG0018019	Vfaba.Tiffany.R1.3g145920.1	Vfaba.Hedin2.R1.3g183520.1
OG0018020	Vfaba.Tiffany.R1.3g146000.1	Vfaba.Hedin2.R1.3g183560.1
OG0018021	Vfaba.Tiffany.R1.3g146040.1	Vfaba.Hedin2.R1.3g183640.1
OG0018022	Vfaba.Tiffany.R1.3g146080.1	Vfaba.Hedin2.R1.3g183680.1
OG0018023	Vfaba.Tiffany.R1.3g146120.1	Vfaba.Hedin2.R1.3g183720.1
OG0018024	Vfaba.Tiffany.R1.3g146160.1	Vfaba.Hedin2.R1.3g183760.1
OG0018025	Vfaba.Tiffany.R1.3g146400.1	Vfaba.Hedin2.R1.3g183960.1
OG0018026	Vfaba.Tiffany.R1.3g146520.1	Vfaba.Hedin2.R1.3g184080.1
OG0018027	Vfaba.Tiffany.R1.3g146560.1	Vfaba.Hedin2.R1.3g184160.1
OG0018028	Vfaba.Tiffany.R1.3g146600.1	Vfaba.Hedin2.R1.3g184200.1
OG0018029	Vfaba.Tiffany.R1.3g146640.1	Vfaba.Hedin2.R1.3g184240.1
OG0018030	Vfaba.Tiffany.R1.3g146680.1	Vfaba.Hedin2.R1.3g184280.1
OG0018031	Vfaba.Tiffany.R1.3g146720.1	Vfaba.Hedin2.R1.3g184360.1
OG0018032	Vfaba.Tiffany.R1.3g146760.1	Vfaba.Hedin2.R1.3g184400.1
OG0018033	Vfaba.Tiffany.R1.3g146840.1	Vfaba.Hedin2.R1.3g184600.1
OG0018034	Vfaba.Tiffany.R1.3g146880.1	Vfaba.Hedin2.R1.3g184640.1
OG0018035	Vfaba.Tiffany.R1.3g146920.1	Vfaba.Hedin2.R1.3g184680.1
OG0018036	Vfaba.Tiffany.R1.3g146960.1	Vfaba.Hedin2.R1.3g184720.1
